id,status,one_liner,relation,domain,ai_level,total_score,priority_score,price,rejection_reasons
IDEA-2026-0343,candidate,小时工/兼职面向自我利益保护：围绕工资管理，记录工时与收入，AI自动核算应得工资并生成追款凭证,小时工/兼职->自我利益保护,金钱/工资,L2,83,72.2,39.0元/月,
IDEA-2026-0344,candidate,小时工/兼职面向自我利益保护：围绕记账管理，记录工时与收入，AI自动核算应得工资并生成追款凭证,小时工/兼职->自我利益保护,金钱/记账,L2,83,72.2,39.0元/月,
IDEA-2026-0345,candidate,小时工/兼职面向自我利益保护：围绕报销管理，记录工时与收入，AI自动核算应得工资并生成追款凭证,小时工/兼职->自我利益保护,金钱/报销,L2,83,72.2,39.0元/月,
IDEA-2026-0346,candidate,小时工/兼职面向自我利益保护：围绕续费管理，记录工时与收入，AI自动核算应得工资并生成追款凭证,小时工/兼职->自我利益保护,金钱/续费,L2,83,72.2,39.0元/月,
IDEA-2026-0347,candidate,小时工/兼职面向自我利益保护：收集群内反馈，AI自动总结重点并输出执行建议,小时工/兼职->自我利益保护,活动/通知,L2,83,72.2,39.0元/月,
IDEA-2026-0348,candidate,小时工/兼职面向自我利益保护：围绕签到流程，收集群内反馈，AI自动总结重点并输出执行建议,小时工/兼职->自我利益保护,活动/签到,L2,83,72.2,39.0元/月,
IDEA-2026-0349,candidate,小时工/兼职面向自我利益保护：围绕报名流程，收集群内反馈，AI自动总结重点并输出执行建议,小时工/兼职->自我利益保护,活动/报名,L2,83,72.2,39.0元/月,
IDEA-2026-0350,candidate,小时工/兼职面向自我利益保护：围绕组织流程，收集群内反馈，AI自动总结重点并输出执行建议,小时工/兼职->自我利益保护,活动/组织,L2,83,72.2,39.0元/月,
IDEA-2026-0292,candidate,自己面向体重与饮食管理：拍餐食，AI结合病史给出吃法建议,自己->体重与饮食管理,健康/饮食,L3,78,71.2,29.9元/月,
IDEA-2026-0293,candidate,自己面向体重与饮食管理：拍用药，AI结合用药相关记录给出吃法建议,自己->体重与饮食管理,健康/用药,L3,78,71.2,29.9元/月,
IDEA-2026-0294,candidate,自己面向体重与饮食管理：拍体检，AI结合体检相关记录给出吃法建议,自己->体重与饮食管理,健康/体检,L3,78,71.2,29.9元/月,
IDEA-2026-0295,candidate,自己面向体重与饮食管理：拍体征，AI结合体征相关记录给出吃法建议,自己->体重与饮食管理,健康/体征,L3,78,71.2,29.9元/月,
IDEA-2026-0296,candidate,自己面向体重与饮食管理：拍康复，AI结合康复相关记录给出吃法建议,自己->体重与饮食管理,健康/康复,L3,78,71.2,29.9元/月,
IDEA-2026-0297,candidate,自己面向体重与饮食管理：拍孕产，AI结合孕产相关记录给出吃法建议,自己->体重与饮食管理,健康/孕产,L3,78,71.2,29.9元/月,
IDEA-2026-0314,candidate,自己面向学习进度：拍餐食，AI结合病史给出吃法建议,自己->学习进度,健康/饮食,L3,78,71.2,29.9元/月,
IDEA-2026-0315,candidate,自己面向学习进度：拍用药，AI结合用药相关记录给出吃法建议,自己->学习进度,健康/用药,L3,78,71.2,29.9元/月,
IDEA-2026-0316,candidate,自己面向学习进度：拍体检，AI结合体检相关记录给出吃法建议,自己->学习进度,健康/体检,L3,78,71.2,29.9元/月,
IDEA-2026-0317,candidate,自己面向学习进度：拍体征，AI结合体征相关记录给出吃法建议,自己->学习进度,健康/体征,L3,78,71.2,29.9元/月,
IDEA-2026-0318,candidate,自己面向学习进度：拍康复，AI结合康复相关记录给出吃法建议,自己->学习进度,健康/康复,L3,78,71.2,29.9元/月,
IDEA-2026-0319,candidate,自己面向学习进度：拍孕产，AI结合孕产相关记录给出吃法建议,自己->学习进度,健康/孕产,L3,78,71.2,29.9元/月,
IDEA-2026-0386,candidate,同班家长面向家长：收集群内反馈，AI自动总结重点并输出执行建议,同班家长->家长,活动/通知,L2,74,67.6,19.9元/月,
IDEA-2026-0387,candidate,同班家长面向家长：围绕签到流程，收集群内反馈，AI自动总结重点并输出执行建议,同班家长->家长,活动/签到,L2,74,67.6,19.9元/月,
IDEA-2026-0388,candidate,同班家长面向家长：围绕报名流程，收集群内反馈，AI自动总结重点并输出执行建议,同班家长->家长,活动/报名,L2,74,67.6,19.9元/月,
IDEA-2026-0389,candidate,同班家长面向家长：围绕组织流程，收集群内反馈，AI自动总结重点并输出执行建议,同班家长->家长,活动/组织,L2,74,67.6,19.9元/月,
IDEA-2026-0390,candidate,同班家长面向家长：多人排期信息收集后，AI自动给出最优排班和提醒,同班家长->家长,时间/排班,L2,72,66.8,19.9元/月,
IDEA-2026-0391,candidate,同班家长面向家长：围绕预约场景，多人排期信息收集后，AI自动给出最优排班和提醒,同班家长->家长,时间/预约,L2,72,66.8,19.9元/月,
IDEA-2026-0392,candidate,同班家长面向家长：围绕提醒场景，多人排期信息收集后，AI自动给出最优排班和提醒,同班家长->家长,时间/提醒,L2,72,66.8,19.9元/月,
IDEA-2026-0393,candidate,同班家长面向家长：围绕复诊场景，多人排期信息收集后，AI自动给出最优排班和提醒,同班家长->家长,时间/复诊,L2,72,66.8,19.9元/月,
IDEA-2026-0372,candidate,病友面向病友：收集群内反馈，AI自动总结重点并输出执行建议,病友->病友,活动/通知,L2,75,65.0,19.9元/月,
IDEA-2026-0373,candidate,病友面向病友：围绕签到流程，收集群内反馈，AI自动总结重点并输出执行建议,病友->病友,活动/签到,L2,75,65.0,19.9元/月,
IDEA-2026-0374,candidate,病友面向病友：围绕报名流程，收集群内反馈，AI自动总结重点并输出执行建议,病友->病友,活动/报名,L2,75,65.0,19.9元/月,
IDEA-2026-0375,candidate,病友面向病友：围绕组织流程，收集群内反馈，AI自动总结重点并输出执行建议,病友->病友,活动/组织,L2,75,65.0,19.9元/月,
IDEA-2026-0376,candidate,病友面向病友：多人排期信息收集后，AI自动给出最优排班和提醒,病友->病友,时间/排班,L2,73,64.2,19.9元/月,
IDEA-2026-0377,candidate,病友面向病友：围绕预约场景，多人排期信息收集后，AI自动给出最优排班和提醒,病友->病友,时间/预约,L2,73,64.2,19.9元/月,
IDEA-2026-0378,candidate,病友面向病友：围绕提醒场景，多人排期信息收集后，AI自动给出最优排班和提醒,病友->病友,时间/提醒,L2,73,64.2,19.9元/月,
IDEA-2026-0379,candidate,病友面向病友：围绕复诊场景，多人排期信息收集后，AI自动给出最优排班和提醒,病友->病友,时间/复诊,L2,73,64.2,19.9元/月,
IDEA-2026-0298,candidate,自己面向体重与饮食管理：拍作业，AI逐题批改并生成同类巩固题,自己->体重与饮食管理,学业/作业,L2,76,60.4,19.9元/月,
IDEA-2026-0299,candidate,自己面向体重与饮食管理：围绕考试场景，拍作业，AI逐题批改并生成同类巩固题,自己->体重与饮食管理,学业/考试,L2,76,60.4,19.9元/月,
IDEA-2026-0300,candidate,自己面向体重与饮食管理：围绕错题场景，拍作业，AI逐题批改并生成同类巩固题,自己->体重与饮食管理,学业/错题,L2,76,60.4,19.9元/月,
IDEA-2026-0301,candidate,自己面向体重与饮食管理：围绕知识点场景，拍作业，AI逐题批改并生成同类巩固题,自己->体重与饮食管理,学业/知识点,L2,76,60.4,19.9元/月,
IDEA-2026-0302,candidate,自己面向体重与饮食管理：围绕复盘场景，拍作业，AI逐题批改并生成同类巩固题,自己->体重与饮食管理,学业/复盘,L2,76,60.4,19.9元/月,
IDEA-2026-0303,candidate,自己面向体重与饮食管理：AI根据错题与进度生成下一周学习计划,自己->体重与饮食管理,学业/复盘,L2,76,60.4,19.9元/月,
IDEA-2026-0304,candidate,自己面向体重与饮食管理：围绕作业场景，AI根据错题与进度生成下一周学习计划,自己->体重与饮食管理,学业/作业,L2,76,60.4,19.9元/月,
IDEA-2026-0305,candidate,自己面向体重与饮食管理：围绕考试场景，AI根据错题与进度生成下一周学习计划,自己->体重与饮食管理,学业/考试,L2,76,60.4,19.9元/月,
IDEA-2026-0306,candidate,自己面向体重与饮食管理：围绕错题场景，AI根据错题与进度生成下一周学习计划,自己->体重与饮食管理,学业/错题,L2,76,60.4,19.9元/月,
IDEA-2026-0307,candidate,自己面向体重与饮食管理：围绕知识点场景，AI根据错题与进度生成下一周学习计划,自己->体重与饮食管理,学业/知识点,L2,76,60.4,19.9元/月,
IDEA-2026-0308,candidate,自己面向体重与饮食管理：上传作品或动作片段，AI评估质量并给出改进建议,自己->体重与饮食管理,技能/健身,L2,76,60.4,19.9元/月,
IDEA-2026-0309,candidate,自己面向体重与饮食管理：围绕乐器场景，上传作品或动作片段，AI评估质量并给出改进建议,自己->体重与饮食管理,技能/乐器,L2,76,60.4,19.9元/月,
IDEA-2026-0310,candidate,自己面向体重与饮食管理：围绕口语场景，上传作品或动作片段，AI评估质量并给出改进建议,自己->体重与饮食管理,技能/口语,L2,76,60.4,19.9元/月,
IDEA-2026-0311,candidate,自己面向体重与饮食管理：围绕书法场景，上传作品或动作片段，AI评估质量并给出改进建议,自己->体重与饮食管理,技能/书法,L2,76,60.4,19.9元/月,
IDEA-2026-0312,candidate,自己面向体重与饮食管理：围绕写作场景，上传作品或动作片段，AI评估质量并给出改进建议,自己->体重与饮食管理,技能/写作,L2,76,60.4,19.9元/月,
IDEA-2026-0313,candidate,自己面向体重与饮食管理：围绕绘画场景，上传作品或动作片段，AI评估质量并给出改进建议,自己->体重与饮食管理,技能/绘画,L2,76,60.4,19.9元/月,
IDEA-2026-0320,candidate,自己面向学习进度：拍作业，AI逐题批改并生成同类巩固题,自己->学习进度,学业/作业,L2,76,60.4,19.9元/月,
IDEA-2026-0321,candidate,自己面向学习进度：围绕考试场景，拍作业，AI逐题批改并生成同类巩固题,自己->学习进度,学业/考试,L2,76,60.4,19.9元/月,
IDEA-2026-0322,candidate,自己面向学习进度：围绕错题场景，拍作业，AI逐题批改并生成同类巩固题,自己->学习进度,学业/错题,L2,76,60.4,19.9元/月,
IDEA-2026-0323,candidate,自己面向学习进度：围绕知识点场景，拍作业，AI逐题批改并生成同类巩固题,自己->学习进度,学业/知识点,L2,76,60.4,19.9元/月,
IDEA-2026-0324,candidate,自己面向学习进度：围绕复盘场景，拍作业，AI逐题批改并生成同类巩固题,自己->学习进度,学业/复盘,L2,76,60.4,19.9元/月,
IDEA-2026-0325,candidate,自己面向学习进度：AI根据错题与进度生成下一周学习计划,自己->学习进度,学业/复盘,L2,76,60.4,19.9元/月,
IDEA-2026-0326,candidate,自己面向学习进度：围绕作业场景，AI根据错题与进度生成下一周学习计划,自己->学习进度,学业/作业,L2,76,60.4,19.9元/月,
IDEA-2026-0327,candidate,自己面向学习进度：围绕考试场景，AI根据错题与进度生成下一周学习计划,自己->学习进度,学业/考试,L2,76,60.4,19.9元/月,
IDEA-2026-0328,candidate,自己面向学习进度：围绕错题场景，AI根据错题与进度生成下一周学习计划,自己->学习进度,学业/错题,L2,76,60.4,19.9元/月,
IDEA-2026-0329,candidate,自己面向学习进度：围绕知识点场景，AI根据错题与进度生成下一周学习计划,自己->学习进度,学业/知识点,L2,76,60.4,19.9元/月,
IDEA-2026-0330,candidate,自己面向学习进度：上传作品或动作片段，AI评估质量并给出改进建议,自己->学习进度,技能/健身,L2,76,60.4,19.9元/月,
IDEA-2026-0331,candidate,自己面向学习进度：围绕乐器场景，上传作品或动作片段，AI评估质量并给出改进建议,自己->学习进度,技能/乐器,L2,76,60.4,19.9元/月,
IDEA-2026-0332,candidate,自己面向学习进度：围绕口语场景，上传作品或动作片段，AI评估质量并给出改进建议,自己->学习进度,技能/口语,L2,76,60.4,19.9元/月,
IDEA-2026-0333,candidate,自己面向学习进度：围绕书法场景，上传作品或动作片段，AI评估质量并给出改进建议,自己->学习进度,技能/书法,L2,76,60.4,19.9元/月,
IDEA-2026-0334,candidate,自己面向学习进度：围绕写作场景，上传作品或动作片段，AI评估质量并给出改进建议,自己->学习进度,技能/写作,L2,76,60.4,19.9元/月,
IDEA-2026-0335,candidate,自己面向学习进度：围绕绘画场景，上传作品或动作片段，AI评估质量并给出改进建议,自己->学习进度,技能/绘画,L2,76,60.4,19.9元/月,
IDEA-2026-0078,rejected,父母面向学龄儿童：AI 自动生成阶段报告并支持分享到群内,父母->学龄儿童,内容/笔记,L1,73,69.2,19.9元/月,ai_level_below_threshold|red_ocean
IDEA-2026-0195,rejected,家属面向孕产妇：AI 自动生成阶段报告并支持分享到群内,家属->孕产妇,内容/笔记,L1,73,69.2,19.9元/月,ai_level_below_threshold|red_ocean
IDEA-2026-0039,rejected,成年子女面向老年父母：AI 自动生成阶段报告并支持分享到群内,成年子女->老年父母,内容/笔记,L1,75,65.0,19.9元/月,ai_level_below_threshold|red_ocean
IDEA-2026-0117,rejected,家属面向慢病患者：AI 自动生成阶段报告并支持分享到群内,家属->慢病患者,内容/笔记,L1,75,65.0,19.9元/月,ai_level_below_threshold|red_ocean
IDEA-2026-0156,rejected,家属面向术后康复患者：AI 自动生成阶段报告并支持分享到群内,家属->术后康复患者,内容/笔记,L1,75,65.0,19.9元/月,ai_level_below_threshold|red_ocean
IDEA-2026-0227,rejected,培训班老师面向学员家长：AI 自动生成阶段报告并支持分享到群内,培训班老师->学员家长,内容/笔记,L1,69,61.6,39.0元/月,ai_level_below_threshold|red_ocean|score_below_threshold
IDEA-2026-0291,rejected,社区干部面向居民：AI 自动生成阶段报告并支持分享到群内,社区干部->居民,内容/笔记,L1,69,61.6,39.0元/月,ai_level_below_threshold|red_ocean|score_below_threshold
IDEA-2026-0259,rejected,体育教练面向学员：AI 自动生成阶段报告并支持分享到群内,体育教练->学员,内容/笔记,L1,69,58.6,39.0元/月,ai_level_below_threshold|red_ocean|score_below_threshold
