id,status,one_liner,relation,domain,ai_level,total_score,priority_score,price,rejection_reasons
IDEA-2026-0678,candidate,小时工/兼职面向自我利益保护：围绕工资管理，记录工时与收入，AI自动核算应得工资并生成追款凭证,小时工/兼职->自我利益保护,金钱/工资,L2,83,72.2,39.0元/月,
IDEA-2026-0679,candidate,小时工/兼职面向自我利益保护：围绕记账管理，记录工时与收入，AI自动核算应得工资并生成追款凭证,小时工/兼职->自我利益保护,金钱/记账,L2,83,72.2,39.0元/月,
IDEA-2026-0680,candidate,小时工/兼职面向自我利益保护：围绕报销管理，记录工时与收入，AI自动核算应得工资并生成追款凭证,小时工/兼职->自我利益保护,金钱/报销,L2,83,72.2,39.0元/月,
IDEA-2026-0681,candidate,小时工/兼职面向自我利益保护：围绕续费管理，记录工时与收入，AI自动核算应得工资并生成追款凭证,小时工/兼职->自我利益保护,金钱/续费,L2,83,72.2,39.0元/月,
IDEA-2026-0682,candidate,小时工/兼职面向自我利益保护：收集群内反馈，AI自动总结重点并输出执行建议,小时工/兼职->自我利益保护,活动/通知,L2,83,72.2,39.0元/月,
IDEA-2026-0683,candidate,小时工/兼职面向自我利益保护：围绕签到流程，收集群内反馈，AI自动总结重点并输出执行建议,小时工/兼职->自我利益保护,活动/签到,L2,83,72.2,39.0元/月,
IDEA-2026-0684,candidate,小时工/兼职面向自我利益保护：围绕报名流程，收集群内反馈，AI自动总结重点并输出执行建议,小时工/兼职->自我利益保护,活动/报名,L2,83,72.2,39.0元/月,
IDEA-2026-0685,candidate,小时工/兼职面向自我利益保护：围绕组织流程，收集群内反馈，AI自动总结重点并输出执行建议,小时工/兼职->自我利益保护,活动/组织,L2,83,72.2,39.0元/月,
IDEA-2026-0583,candidate,自己面向体重与饮食管理：拍餐食，AI结合病史给出吃法建议,自己->体重与饮食管理,健康/饮食,L3,78,71.2,29.9元/月,
IDEA-2026-0584,candidate,自己面向体重与饮食管理：拍用药，AI结合用药相关记录给出吃法建议,自己->体重与饮食管理,健康/用药,L3,78,71.2,29.9元/月,
IDEA-2026-0585,candidate,自己面向体重与饮食管理：拍体检，AI结合体检相关记录给出吃法建议,自己->体重与饮食管理,健康/体检,L3,78,71.2,29.9元/月,
IDEA-2026-0586,candidate,自己面向体重与饮食管理：拍体征，AI结合体征相关记录给出吃法建议,自己->体重与饮食管理,健康/体征,L3,78,71.2,29.9元/月,
IDEA-2026-0587,candidate,自己面向体重与饮食管理：拍康复，AI结合康复相关记录给出吃法建议,自己->体重与饮食管理,健康/康复,L3,78,71.2,29.9元/月,
IDEA-2026-0588,candidate,自己面向体重与饮食管理：拍孕产，AI结合孕产相关记录给出吃法建议,自己->体重与饮食管理,健康/孕产,L3,78,71.2,29.9元/月,
IDEA-2026-0627,candidate,自己面向学习进度：拍餐食，AI结合病史给出吃法建议,自己->学习进度,健康/饮食,L3,78,71.2,29.9元/月,
IDEA-2026-0628,candidate,自己面向学习进度：拍用药，AI结合用药相关记录给出吃法建议,自己->学习进度,健康/用药,L3,78,71.2,29.9元/月,
IDEA-2026-0629,candidate,自己面向学习进度：拍体检，AI结合体检相关记录给出吃法建议,自己->学习进度,健康/体检,L3,78,71.2,29.9元/月,
IDEA-2026-0630,candidate,自己面向学习进度：拍体征，AI结合体征相关记录给出吃法建议,自己->学习进度,健康/体征,L3,78,71.2,29.9元/月,
IDEA-2026-0631,candidate,自己面向学习进度：拍康复，AI结合康复相关记录给出吃法建议,自己->学习进度,健康/康复,L3,78,71.2,29.9元/月,
IDEA-2026-0632,candidate,自己面向学习进度：拍孕产，AI结合孕产相关记录给出吃法建议,自己->学习进度,健康/孕产,L3,78,71.2,29.9元/月,
IDEA-2026-0765,candidate,同班家长面向家长：收集群内反馈，AI自动总结重点并输出执行建议,同班家长->家长,活动/通知,L2,74,67.6,19.9元/月,
IDEA-2026-0766,candidate,同班家长面向家长：围绕签到流程，收集群内反馈，AI自动总结重点并输出执行建议,同班家长->家长,活动/签到,L2,74,67.6,19.9元/月,
IDEA-2026-0767,candidate,同班家长面向家长：围绕报名流程，收集群内反馈，AI自动总结重点并输出执行建议,同班家长->家长,活动/报名,L2,74,67.6,19.9元/月,
IDEA-2026-0768,candidate,同班家长面向家长：围绕组织流程，收集群内反馈，AI自动总结重点并输出执行建议,同班家长->家长,活动/组织,L2,74,67.6,19.9元/月,
IDEA-2026-0769,candidate,同班家长面向家长：多人排期信息收集后，AI自动给出最优排班和提醒,同班家长->家长,时间/排班,L2,72,66.8,19.9元/月,
IDEA-2026-0770,candidate,同班家长面向家长：围绕预约场景，多人排期信息收集后，AI自动给出最优排班和提醒,同班家长->家长,时间/预约,L2,72,66.8,19.9元/月,
IDEA-2026-0771,candidate,同班家长面向家长：围绕提醒场景，多人排期信息收集后，AI自动给出最优排班和提醒,同班家长->家长,时间/提醒,L2,72,66.8,19.9元/月,
IDEA-2026-0772,candidate,同班家长面向家长：围绕复诊场景，多人排期信息收集后，AI自动给出最优排班和提醒,同班家长->家长,时间/复诊,L2,72,66.8,19.9元/月,
IDEA-2026-0737,candidate,病友面向病友：收集群内反馈，AI自动总结重点并输出执行建议,病友->病友,活动/通知,L2,75,65.0,19.9元/月,
IDEA-2026-0738,candidate,病友面向病友：围绕签到流程，收集群内反馈，AI自动总结重点并输出执行建议,病友->病友,活动/签到,L2,75,65.0,19.9元/月,
IDEA-2026-0739,candidate,病友面向病友：围绕报名流程，收集群内反馈，AI自动总结重点并输出执行建议,病友->病友,活动/报名,L2,75,65.0,19.9元/月,
IDEA-2026-0740,candidate,病友面向病友：围绕组织流程，收集群内反馈，AI自动总结重点并输出执行建议,病友->病友,活动/组织,L2,75,65.0,19.9元/月,
IDEA-2026-0741,candidate,病友面向病友：多人排期信息收集后，AI自动给出最优排班和提醒,病友->病友,时间/排班,L2,73,64.2,19.9元/月,
IDEA-2026-0742,candidate,病友面向病友：围绕预约场景，多人排期信息收集后，AI自动给出最优排班和提醒,病友->病友,时间/预约,L2,73,64.2,19.9元/月,
IDEA-2026-0743,candidate,病友面向病友：围绕提醒场景，多人排期信息收集后，AI自动给出最优排班和提醒,病友->病友,时间/提醒,L2,73,64.2,19.9元/月,
IDEA-2026-0744,candidate,病友面向病友：围绕复诊场景，多人排期信息收集后，AI自动给出最优排班和提醒,病友->病友,时间/复诊,L2,73,64.2,19.9元/月,
IDEA-2026-0589,candidate,自己面向体重与饮食管理：拍作业，AI逐题批改并生成同类巩固题,自己->体重与饮食管理,学业/作业,L2,76,60.4,19.9元/月,
IDEA-2026-0590,candidate,自己面向体重与饮食管理：围绕考试场景，拍作业，AI逐题批改并生成同类巩固题,自己->体重与饮食管理,学业/考试,L2,76,60.4,19.9元/月,
IDEA-2026-0591,candidate,自己面向体重与饮食管理：围绕错题场景，拍作业，AI逐题批改并生成同类巩固题,自己->体重与饮食管理,学业/错题,L2,76,60.4,19.9元/月,
IDEA-2026-0592,candidate,自己面向体重与饮食管理：围绕知识点场景，拍作业，AI逐题批改并生成同类巩固题,自己->体重与饮食管理,学业/知识点,L2,76,60.4,19.9元/月,
IDEA-2026-0593,candidate,自己面向体重与饮食管理：围绕复盘场景，拍作业，AI逐题批改并生成同类巩固题,自己->体重与饮食管理,学业/复盘,L2,76,60.4,19.9元/月,
IDEA-2026-0594,candidate,自己面向体重与饮食管理：AI根据错题与进度生成下一周学习计划,自己->体重与饮食管理,学业/复盘,L2,76,60.4,19.9元/月,
IDEA-2026-0595,candidate,自己面向体重与饮食管理：围绕作业场景，AI根据错题与进度生成下一周学习计划,自己->体重与饮食管理,学业/作业,L2,76,60.4,19.9元/月,
IDEA-2026-0596,candidate,自己面向体重与饮食管理：围绕考试场景，AI根据错题与进度生成下一周学习计划,自己->体重与饮食管理,学业/考试,L2,76,60.4,19.9元/月,
IDEA-2026-0597,candidate,自己面向体重与饮食管理：围绕错题场景，AI根据错题与进度生成下一周学习计划,自己->体重与饮食管理,学业/错题,L2,76,60.4,19.9元/月,
IDEA-2026-0598,candidate,自己面向体重与饮食管理：围绕知识点场景，AI根据错题与进度生成下一周学习计划,自己->体重与饮食管理,学业/知识点,L2,76,60.4,19.9元/月,
IDEA-2026-0599,candidate,自己面向体重与饮食管理：上传作品或动作片段，AI评估质量并给出改进建议,自己->体重与饮食管理,技能/健身,L2,76,60.4,19.9元/月,
IDEA-2026-0600,candidate,自己面向体重与饮食管理：围绕乐器场景，上传作品或动作片段，AI评估质量并给出改进建议,自己->体重与饮食管理,技能/乐器,L2,76,60.4,19.9元/月,
IDEA-2026-0601,candidate,自己面向体重与饮食管理：围绕口语场景，上传作品或动作片段，AI评估质量并给出改进建议,自己->体重与饮食管理,技能/口语,L2,76,60.4,19.9元/月,
IDEA-2026-0602,candidate,自己面向体重与饮食管理：围绕书法场景，上传作品或动作片段，AI评估质量并给出改进建议,自己->体重与饮食管理,技能/书法,L2,76,60.4,19.9元/月,
IDEA-2026-0603,candidate,自己面向体重与饮食管理：围绕写作场景，上传作品或动作片段，AI评估质量并给出改进建议,自己->体重与饮食管理,技能/写作,L2,76,60.4,19.9元/月,
IDEA-2026-0604,candidate,自己面向体重与饮食管理：围绕绘画场景，上传作品或动作片段，AI评估质量并给出改进建议,自己->体重与饮食管理,技能/绘画,L2,76,60.4,19.9元/月,
IDEA-2026-0633,candidate,自己面向学习进度：拍作业，AI逐题批改并生成同类巩固题,自己->学习进度,学业/作业,L2,76,60.4,19.9元/月,
IDEA-2026-0634,candidate,自己面向学习进度：围绕考试场景，拍作业，AI逐题批改并生成同类巩固题,自己->学习进度,学业/考试,L2,76,60.4,19.9元/月,
IDEA-2026-0635,candidate,自己面向学习进度：围绕错题场景，拍作业，AI逐题批改并生成同类巩固题,自己->学习进度,学业/错题,L2,76,60.4,19.9元/月,
IDEA-2026-0636,candidate,自己面向学习进度：围绕知识点场景，拍作业，AI逐题批改并生成同类巩固题,自己->学习进度,学业/知识点,L2,76,60.4,19.9元/月,
IDEA-2026-0637,candidate,自己面向学习进度：围绕复盘场景，拍作业，AI逐题批改并生成同类巩固题,自己->学习进度,学业/复盘,L2,76,60.4,19.9元/月,
IDEA-2026-0638,candidate,自己面向学习进度：AI根据错题与进度生成下一周学习计划,自己->学习进度,学业/复盘,L2,76,60.4,19.9元/月,
IDEA-2026-0639,candidate,自己面向学习进度：围绕作业场景，AI根据错题与进度生成下一周学习计划,自己->学习进度,学业/作业,L2,76,60.4,19.9元/月,
IDEA-2026-0640,candidate,自己面向学习进度：围绕考试场景，AI根据错题与进度生成下一周学习计划,自己->学习进度,学业/考试,L2,76,60.4,19.9元/月,
IDEA-2026-0641,candidate,自己面向学习进度：围绕错题场景，AI根据错题与进度生成下一周学习计划,自己->学习进度,学业/错题,L2,76,60.4,19.9元/月,
IDEA-2026-0642,candidate,自己面向学习进度：围绕知识点场景，AI根据错题与进度生成下一周学习计划,自己->学习进度,学业/知识点,L2,76,60.4,19.9元/月,
IDEA-2026-0643,candidate,自己面向学习进度：上传作品或动作片段，AI评估质量并给出改进建议,自己->学习进度,技能/健身,L2,76,60.4,19.9元/月,
IDEA-2026-0644,candidate,自己面向学习进度：围绕乐器场景，上传作品或动作片段，AI评估质量并给出改进建议,自己->学习进度,技能/乐器,L2,76,60.4,19.9元/月,
IDEA-2026-0645,candidate,自己面向学习进度：围绕口语场景，上传作品或动作片段，AI评估质量并给出改进建议,自己->学习进度,技能/口语,L2,76,60.4,19.9元/月,
IDEA-2026-0646,candidate,自己面向学习进度：围绕书法场景，上传作品或动作片段，AI评估质量并给出改进建议,自己->学习进度,技能/书法,L2,76,60.4,19.9元/月,
IDEA-2026-0647,candidate,自己面向学习进度：围绕写作场景，上传作品或动作片段，AI评估质量并给出改进建议,自己->学习进度,技能/写作,L2,76,60.4,19.9元/月,
IDEA-2026-0648,candidate,自己面向学习进度：围绕绘画场景，上传作品或动作片段，AI评估质量并给出改进建议,自己->学习进度,技能/绘画,L2,76,60.4,19.9元/月,
IDEA-2026-0118,rejected,父母面向学龄儿童：拍餐食，AI结合病史给出吃法建议,父母->学龄儿童,健康/饮食,L3,95,98.0,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0119,rejected,父母面向学龄儿童：拍用药，AI结合用药相关记录给出吃法建议,父母->学龄儿童,健康/用药,L3,95,98.0,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0120,rejected,父母面向学龄儿童：拍体检，AI结合体检相关记录给出吃法建议,父母->学龄儿童,健康/体检,L3,95,98.0,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0121,rejected,父母面向学龄儿童：拍体征，AI结合体征相关记录给出吃法建议,父母->学龄儿童,健康/体征,L3,95,98.0,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0122,rejected,父母面向学龄儿童：拍康复，AI结合康复相关记录给出吃法建议,父母->学龄儿童,健康/康复,L3,95,98.0,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0123,rejected,父母面向学龄儿童：拍孕产，AI结合孕产相关记录给出吃法建议,父母->学龄儿童,健康/孕产,L3,95,98.0,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0146,rejected,父母面向学龄儿童：共同记录症状与诱因，AI识别高风险模式并提醒复查,父母->学龄儿童,健康/康复,L3,95,98.0,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0147,rejected,父母面向学龄儿童：围绕饮食记录，共同记录症状与诱因，AI识别高风险模式并提醒复查,父母->学龄儿童,健康/饮食,L3,95,98.0,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0148,rejected,父母面向学龄儿童：围绕用药记录，共同记录症状与诱因，AI识别高风险模式并提醒复查,父母->学龄儿童,健康/用药,L3,95,98.0,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0149,rejected,父母面向学龄儿童：围绕体检记录，共同记录症状与诱因，AI识别高风险模式并提醒复查,父母->学龄儿童,健康/体检,L3,95,98.0,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0150,rejected,父母面向学龄儿童：围绕体征记录，共同记录症状与诱因，AI识别高风险模式并提醒复查,父母->学龄儿童,健康/体征,L3,95,98.0,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0151,rejected,父母面向学龄儿童：围绕孕产记录，共同记录症状与诱因，AI识别高风险模式并提醒复查,父母->学龄儿童,健康/孕产,L3,95,98.0,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0352,rejected,家属面向孕产妇：拍餐食，AI结合病史给出吃法建议,家属->孕产妇,健康/饮食,L3,95,98.0,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0353,rejected,家属面向孕产妇：拍用药，AI结合用药相关记录给出吃法建议,家属->孕产妇,健康/用药,L3,95,98.0,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0354,rejected,家属面向孕产妇：拍体检，AI结合体检相关记录给出吃法建议,家属->孕产妇,健康/体检,L3,95,98.0,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0355,rejected,家属面向孕产妇：拍体征，AI结合体征相关记录给出吃法建议,家属->孕产妇,健康/体征,L3,95,98.0,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0356,rejected,家属面向孕产妇：拍康复，AI结合康复相关记录给出吃法建议,家属->孕产妇,健康/康复,L3,95,98.0,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0357,rejected,家属面向孕产妇：拍孕产，AI结合孕产相关记录给出吃法建议,家属->孕产妇,健康/孕产,L3,95,98.0,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0380,rejected,家属面向孕产妇：共同记录症状与诱因，AI识别高风险模式并提醒复查,家属->孕产妇,健康/康复,L3,95,98.0,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0381,rejected,家属面向孕产妇：围绕饮食记录，共同记录症状与诱因，AI识别高风险模式并提醒复查,家属->孕产妇,健康/饮食,L3,95,98.0,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0382,rejected,家属面向孕产妇：围绕用药记录，共同记录症状与诱因，AI识别高风险模式并提醒复查,家属->孕产妇,健康/用药,L3,95,98.0,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0383,rejected,家属面向孕产妇：围绕体检记录，共同记录症状与诱因，AI识别高风险模式并提醒复查,家属->孕产妇,健康/体检,L3,95,98.0,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0384,rejected,家属面向孕产妇：围绕体征记录，共同记录症状与诱因，AI识别高风险模式并提醒复查,家属->孕产妇,健康/体征,L3,95,98.0,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0385,rejected,家属面向孕产妇：围绕孕产记录，共同记录症状与诱因，AI识别高风险模式并提醒复查,家属->孕产妇,健康/孕产,L3,95,98.0,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0040,rejected,成年子女面向老年父母：拍餐食，AI结合病史给出吃法建议,成年子女->老年父母,健康/饮食,L3,97,93.8,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0041,rejected,成年子女面向老年父母：拍用药，AI结合用药相关记录给出吃法建议,成年子女->老年父母,健康/用药,L3,97,93.8,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0042,rejected,成年子女面向老年父母：拍体检，AI结合体检相关记录给出吃法建议,成年子女->老年父母,健康/体检,L3,97,93.8,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0043,rejected,成年子女面向老年父母：拍体征，AI结合体征相关记录给出吃法建议,成年子女->老年父母,健康/体征,L3,97,93.8,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0044,rejected,成年子女面向老年父母：拍康复，AI结合康复相关记录给出吃法建议,成年子女->老年父母,健康/康复,L3,97,93.8,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0045,rejected,成年子女面向老年父母：拍孕产，AI结合孕产相关记录给出吃法建议,成年子女->老年父母,健康/孕产,L3,97,93.8,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0068,rejected,成年子女面向老年父母：共同记录症状与诱因，AI识别高风险模式并提醒复查,成年子女->老年父母,健康/康复,L3,97,93.8,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0069,rejected,成年子女面向老年父母：围绕饮食记录，共同记录症状与诱因，AI识别高风险模式并提醒复查,成年子女->老年父母,健康/饮食,L3,97,93.8,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0070,rejected,成年子女面向老年父母：围绕用药记录，共同记录症状与诱因，AI识别高风险模式并提醒复查,成年子女->老年父母,健康/用药,L3,97,93.8,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0071,rejected,成年子女面向老年父母：围绕体检记录，共同记录症状与诱因，AI识别高风险模式并提醒复查,成年子女->老年父母,健康/体检,L3,97,93.8,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0072,rejected,成年子女面向老年父母：围绕体征记录，共同记录症状与诱因，AI识别高风险模式并提醒复查,成年子女->老年父母,健康/体征,L3,97,93.8,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0073,rejected,成年子女面向老年父母：围绕孕产记录，共同记录症状与诱因，AI识别高风险模式并提醒复查,成年子女->老年父母,健康/孕产,L3,97,93.8,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0196,rejected,家属面向慢病患者：拍餐食，AI结合病史给出吃法建议,家属->慢病患者,健康/饮食,L3,97,93.8,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0197,rejected,家属面向慢病患者：拍用药，AI结合用药相关记录给出吃法建议,家属->慢病患者,健康/用药,L3,97,93.8,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0198,rejected,家属面向慢病患者：拍体检，AI结合体检相关记录给出吃法建议,家属->慢病患者,健康/体检,L3,97,93.8,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0199,rejected,家属面向慢病患者：拍体征，AI结合体征相关记录给出吃法建议,家属->慢病患者,健康/体征,L3,97,93.8,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0200,rejected,家属面向慢病患者：拍康复，AI结合康复相关记录给出吃法建议,家属->慢病患者,健康/康复,L3,97,93.8,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0201,rejected,家属面向慢病患者：拍孕产，AI结合孕产相关记录给出吃法建议,家属->慢病患者,健康/孕产,L3,97,93.8,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0224,rejected,家属面向慢病患者：共同记录症状与诱因，AI识别高风险模式并提醒复查,家属->慢病患者,健康/康复,L3,97,93.8,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0225,rejected,家属面向慢病患者：围绕饮食记录，共同记录症状与诱因，AI识别高风险模式并提醒复查,家属->慢病患者,健康/饮食,L3,97,93.8,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0226,rejected,家属面向慢病患者：围绕用药记录，共同记录症状与诱因，AI识别高风险模式并提醒复查,家属->慢病患者,健康/用药,L3,97,93.8,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0227,rejected,家属面向慢病患者：围绕体检记录，共同记录症状与诱因，AI识别高风险模式并提醒复查,家属->慢病患者,健康/体检,L3,97,93.8,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0228,rejected,家属面向慢病患者：围绕体征记录，共同记录症状与诱因，AI识别高风险模式并提醒复查,家属->慢病患者,健康/体征,L3,97,93.8,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0229,rejected,家属面向慢病患者：围绕孕产记录，共同记录症状与诱因，AI识别高风险模式并提醒复查,家属->慢病患者,健康/孕产,L3,97,93.8,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0274,rejected,家属面向术后康复患者：拍餐食，AI结合病史给出吃法建议,家属->术后康复患者,健康/饮食,L3,97,93.8,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0275,rejected,家属面向术后康复患者：拍用药，AI结合用药相关记录给出吃法建议,家属->术后康复患者,健康/用药,L3,97,93.8,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0276,rejected,家属面向术后康复患者：拍体检，AI结合体检相关记录给出吃法建议,家属->术后康复患者,健康/体检,L3,97,93.8,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0277,rejected,家属面向术后康复患者：拍体征，AI结合体征相关记录给出吃法建议,家属->术后康复患者,健康/体征,L3,97,93.8,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0278,rejected,家属面向术后康复患者：拍康复，AI结合康复相关记录给出吃法建议,家属->术后康复患者,健康/康复,L3,97,93.8,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0279,rejected,家属面向术后康复患者：拍孕产，AI结合孕产相关记录给出吃法建议,家属->术后康复患者,健康/孕产,L3,97,93.8,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0302,rejected,家属面向术后康复患者：共同记录症状与诱因，AI识别高风险模式并提醒复查,家属->术后康复患者,健康/康复,L3,97,93.8,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0303,rejected,家属面向术后康复患者：围绕饮食记录，共同记录症状与诱因，AI识别高风险模式并提醒复查,家属->术后康复患者,健康/饮食,L3,97,93.8,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0304,rejected,家属面向术后康复患者：围绕用药记录，共同记录症状与诱因，AI识别高风险模式并提醒复查,家属->术后康复患者,健康/用药,L3,97,93.8,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0305,rejected,家属面向术后康复患者：围绕体检记录，共同记录症状与诱因，AI识别高风险模式并提醒复查,家属->术后康复患者,健康/体检,L3,97,93.8,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0306,rejected,家属面向术后康复患者：围绕体征记录，共同记录症状与诱因，AI识别高风险模式并提醒复查,家属->术后康复患者,健康/体征,L3,97,93.8,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0307,rejected,家属面向术后康复患者：围绕孕产记录，共同记录症状与诱因，AI识别高风险模式并提醒复查,家属->术后康复患者,健康/孕产,L3,97,93.8,29.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0124,rejected,父母面向学龄儿童：拍药盒/病历，AI提醒并解释是否按医嘱执行,父母->学龄儿童,健康/用药,L2,93,87.2,19.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0125,rejected,父母面向学龄儿童：围绕饮食记录，拍药盒/病历，AI提醒并解释是否按医嘱执行,父母->学龄儿童,健康/饮食,L2,93,87.2,19.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0126,rejected,父母面向学龄儿童：围绕体检记录，拍药盒/病历，AI提醒并解释是否按医嘱执行,父母->学龄儿童,健康/体检,L2,93,87.2,19.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0127,rejected,父母面向学龄儿童：围绕体征记录，拍药盒/病历，AI提醒并解释是否按医嘱执行,父母->学龄儿童,健康/体征,L2,93,87.2,19.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0128,rejected,父母面向学龄儿童：围绕康复记录，拍药盒/病历，AI提醒并解释是否按医嘱执行,父母->学龄儿童,健康/康复,L2,93,87.2,19.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0129,rejected,父母面向学龄儿童：围绕孕产记录，拍药盒/病历，AI提醒并解释是否按医嘱执行,父母->学龄儿童,健康/孕产,L2,93,87.2,19.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0136,rejected,父母面向学龄儿童：拍作业，AI逐题批改并生成同类巩固题,父母->学龄儿童,学业/作业,L2,93,87.2,19.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0137,rejected,父母面向学龄儿童：围绕考试场景，拍作业，AI逐题批改并生成同类巩固题,父母->学龄儿童,学业/考试,L2,93,87.2,19.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0138,rejected,父母面向学龄儿童：围绕错题场景，拍作业，AI逐题批改并生成同类巩固题,父母->学龄儿童,学业/错题,L2,93,87.2,19.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0139,rejected,父母面向学龄儿童：围绕知识点场景，拍作业，AI逐题批改并生成同类巩固题,父母->学龄儿童,学业/知识点,L2,93,87.2,19.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0140,rejected,父母面向学龄儿童：围绕复盘场景，拍作业，AI逐题批改并生成同类巩固题,父母->学龄儿童,学业/复盘,L2,93,87.2,19.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0141,rejected,父母面向学龄儿童：AI根据错题与进度生成下一周学习计划,父母->学龄儿童,学业/复盘,L2,93,87.2,19.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0142,rejected,父母面向学龄儿童：围绕作业场景，AI根据错题与进度生成下一周学习计划,父母->学龄儿童,学业/作业,L2,93,87.2,19.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0143,rejected,父母面向学龄儿童：围绕考试场景，AI根据错题与进度生成下一周学习计划,父母->学龄儿童,学业/考试,L2,93,87.2,19.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0144,rejected,父母面向学龄儿童：围绕错题场景，AI根据错题与进度生成下一周学习计划,父母->学龄儿童,学业/错题,L2,93,87.2,19.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0145,rejected,父母面向学龄儿童：围绕知识点场景，AI根据错题与进度生成下一周学习计划,父母->学龄儿童,学业/知识点,L2,93,87.2,19.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0358,rejected,家属面向孕产妇：拍药盒/病历，AI提醒并解释是否按医嘱执行,家属->孕产妇,健康/用药,L2,93,87.2,19.9元/月,deduped_by_higher_ai_variant
IDEA-2026-0359,rejected,家属面向孕产妇：围绕饮食记录，拍药盒/病历，AI提醒并解释是否按医嘱执行,家属->孕产妇,健康/饮食,L2,93,87.2,19.9元/月,deduped_by_higher_ai_variant
